Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
700.1,1030.5067604157568,796.6286782194927,693.7032411074696,528.5486333924198,448.82545941323593,364.69043843982547,323.69866233852497,276.6116791311258,252.10944459089183,231.24227789658585,
710.1,1025.6389410086808,794.1079425178264,689.8396606812672,524.8561439527904,445.40296848583023,361.95354380469064,321.65404775597256,274.5558866744933,250.3328706336154,230.22966735486372,
720.1,1016.2119994277391,789.5301679258982,684.6764202073007,520.7522071001839,442.0037854948688,358.94951206321264,318.78005882553947,272.77700965470024,248.3504333230473,228.24653647431816,
730.1,1013.1012695450664,785.433031887051,679.9920220746094,516.4038902102671,439.74046341146015,356.7439041123602,315.9771749739402,270.6978098089564,246.7979342672781,226.81685539881644,
740.1,1009.6478551814739,779.7305062498959,675.6292470104115,514.5039453817338,436.4026770561475,354.62228325753443,314.7600297938766,269.4087451037194,245.59975046359128,225.30663216757426,
750.1,1005.6433755931548,774.4375433700947,673.1457415341971,511.84491269398484,434.25665624019234,352.51446105356155,313.28393537302367,267.47788513871427,243.80520576279935,224.13791069049387,
760.1,1000.9843566736959,771.5598828034615,666.9245364625077,508.8203792573311,432.4510493594808,350.6322985496124,311.5071282773937,265.99084169598916,242.32180855493826,222.60825745630507,
770.1,997.6228807052937,768.3752306378659,665.6266528492799,505.9720962137243,429.1023670034418,348.53795841675554,309.2789347613724,264.1553965736101,240.75084058031095,221.44654265381763,
780.1,993.7863180302463,763.9319763837854,661.6730709281895,503.32963297829343,427.53400037299195,346.827718456697,307.5894107991931,263.03661867339076,239.7621944605732,220.24521650522667,
790.1,990.4074641370352,761.8682518506033,657.8755080805987,499.9156239498678,424.7618851109081,345.0127941679762,306.6244979174834,261.6161957348633,238.83890094088835,219.34420495567295,
800.1,987.9180209558488,758.1894169477437,655.9470572658391,498.6901063856864,423.19950252580713,342.90156626292816,305.1019168585423,260.59870968606754,238.15656882629852,218.300118439769,
810.1,984.6951159057671,755.4052626272222,652.4457047933024,496.30819803619397,421.4814980737217,341.9032926586232,303.42238593436826,259.40916753842316,236.28958048992126,217.21432680452176,
820.1,980.9313209090011,753.7643806753701,650.5921288681177,494.09928604457593,420.1520513196538,340.6085606081092,302.22530172212487,258.79886610238907,235.86636130117986,216.363892890163,
830.1,979.003436778875,749.8765878566118,647.9917143962712,492.17118894311494,418.29996230873314,339.4180864368567,301.1064743278738,257.49471248830355,235.04679327980392,215.7106474442764,
840.1,977.8322786326104,748.7789288863471,645.9667749914453,490.57713561559325,416.52164640194457,338.89571294642144,300.5607887952996,257.03122257752597,234.38381436583114,214.79953151548756,
850.1,975.1122520447843,747.6519800529153,643.4962293371578,489.2542068233419,415.916667738922,336.91617669829293,299.4481813241563,255.71986042549,232.9578178696507,214.10240238631738,
860.1,973.4887922649586,745.060521008465,644.494632991898,488.0862713467033,414.16981183514275,336.2643201054762,298.6245548311714,255.01845915095896,232.47052904186128,213.3441324816823,
870.1,971.68017178923,742.6615255269254,641.4935843059689,486.7118838946254,413.15049687981275,335.35426356766374,297.5656269929353,254.40431064578027,231.88757380146166,212.78302580987696,
880.1,969.3440353029853,740.1420450335497,639.4626785855761,486.55387268246335,412.7463654168638,334.3436433994244,296.84603418247775,254.00481815368076,230.9945551091313,212.58688362673476,
890.1,970.3763751804662,741.2725812874635,638.5029839429211,485.3855850850336,412.15353898481146,333.8306300751462,296.2705026113428,253.55473342707216,230.8643473656405,211.94464701122334,
900.1,967.2323703830691,740.7773550618432,637.1693052742396,484.6623967045664,410.60184498317045,333.44736900907793,296.167828425129,253.00757494127674,230.7156654391592,211.76738375482293,
910.1,964.7260170475205,740.8782266744865,635.5310121036754,483.48028499571035,410.9537735942119,333.48868519018674,295.395095431071,252.5211062224753,230.04242251638672,211.3376424733894,
920.1,965.9300823007541,738.184308048664,635.3278709756368,483.12817239132187,409.84795878699447,333.0358647582187,295.26543594470866,252.16908982727682,229.8465879202798,211.08365846405778,
930.1,967.5597279602262,737.4857373437195,635.3123016600722,481.9737106603521,409.7729157931787,332.5866575299972,294.88995010989,251.79678402251963,229.68528099312937,211.34596186799698,
940.1,963.1221179437929,737.5184253592082,635.5809405419512,482.1764944415312,408.9511985095999,331.9973675712365,294.7763497988239,251.95414681088636,229.32817278144802,210.8636331738387,
950.1,965.2494070091708,737.3882904122937,634.2312446651036,482.28907802683113,408.8377161159353,332.27796081147346,294.4802532764404,252.0569018330117,229.24625632177398,210.6815720938823,
960.1,964.141986099048,737.4343170614658,635.5367622997561,482.6481267174417,409.28388858417577,331.98963943294973,294.78831656665506,251.6210884280129,229.55877384434748,210.8169530775581,
970.1,963.3577404068038,737.1228664440623,635.3338827333937,482.5030795889131,409.04136219860686,332.2791719717695,294.40513991421466,251.85252839593392,229.27836789236497,210.78785077021843,
980.1,965.1455074812667,737.0820375368377,634.8783913927623,482.3037109661286,409.0251417519371,331.84540556085324,294.8409584304149,252.12923140452432,229.30984997947144,210.72922213501798,
990.1,964.2839399994959,738.2364229213548,635.222332537074,483.4975690933629,409.1035250220738,332.73382108257573,294.66876213265317,252.14306942628963,230.00335454939085,210.8065348372421,
