Chi(proportion),Avg UE Throughput(kBps),Spectral Efficiency,Fairness Idx,Cell-Edge Throughput(kBps),Discrimination Idx,Entropy
0.5450000000000004,470.3673709211934,2.323614812350698E-5,0.27922668354475344,0.0,0.7217733164552467,6.356165614350766
0.5500000000000004,468.11664299018656,2.3124962163715198E-5,0.27622293633834394,0.0,0.7247770636616568,6.346210686288084
0.5550000000000004,466.25022877947345,2.303276130170596E-5,0.27867383717237193,0.0,0.7223261628276287,6.352721343675775
0.5600000000000004,434.6542382075168,2.3123605472639953E-5,0.2581700393556475,0.0,0.7428299606443524,6.353174823602575
0.5650000000000004,439.122562113181,2.336132030442123E-5,0.26035913720399084,0.0,0.7406408627960077,6.364030387625366
0.5700000000000004,434.5583699680241,2.311850528229894E-5,0.2586532219011239,0.0,0.742346778098876,6.357249035899953
0.5750000000000004,434.58984185274346,2.3120179586565964E-5,0.25997641254524245,0.0,0.7410235874547586,6.360768880413997
0.5800000000000004,435.87918583951523,2.3188772686662198E-5,0.2601414838029339,0.0,0.7408585161970663,6.361018756162265
0.5850000000000004,435.4846593807766,2.316778387905729E-5,0.25926646683212273,0.0,0.7417335331678769,6.357333163521267
0.5900000000000004,436.1848544787648,2.320503425827029E-5,0.2604249384448554,0.0,0.7405750615551446,6.363338678406036
0.5950000000000004,434.8039672756743,2.3131571059065875E-5,0.2598607182686374,0.0,0.7411392817313628,6.359809269349557
0.6000000000000004,408.98788678534794,2.3312309546764834E-5,0.24357458916437152,0.0,0.7574254108356293,6.367715645267161
0.6050000000000004,411.2688806977263,2.3442326199770436E-5,0.24302477671864525,0.0,0.7579752232813538,6.366735506788475
0.6100000000000004,409.2828852372788,2.3329124458524924E-5,0.24294242316591563,0.0,0.7580575768340848,6.365789088719467
0.6150000000000004,410.1459693012641,2.3378320250172063E-5,0.2432339182141749,0.0,0.7577660817858249,6.36920660348162
0.6200000000000004,408.8417548121914,2.3303980024294834E-5,0.24487088845203955,0.0,0.7561291115479599,6.371993888428499
0.6250000000000004,409.57582023489493,2.3345821753389054E-5,0.24412639909850295,0.0,0.7568736009014972,6.3700538613247755
0.6300000000000004,407.02466874303417,2.320040611835294E-5,0.24503288596952522,0.0,0.7559671140304747,6.371968250892712
0.6350000000000005,407.2656553643883,2.3214142355770186E-5,0.2436265903307185,0.0,0.757373409669282,6.366681629012899
0.6400000000000005,384.72325976775346,2.339117419387944E-5,0.22872578092104862,0.0,0.7722742190789511,6.369831927212845
0.6450000000000005,385.4245623259635,2.3433813389418547E-5,0.22982214328135292,0.0,0.7711778567186457,6.376926344340884
0.6500000000000005,385.0462098308266,2.341080955771431E-5,0.22949565252501086,0.0,0.7715043474749883,6.373995726481538
0.6550000000000005,384.31080510477284,2.336609695037018E-5,0.22919549068357248,0.0,0.7718045093164271,6.373386247672744
0.6600000000000005,384.1988159316068,2.335928800864172E-5,0.2281096511771736,0.0,0.7728903488228255,6.370100243382614
0.6650000000000005,383.7619119285356,2.333272424525495E-5,0.22937823931928608,0.0,0.7716217606807143,6.374423673550267
0.6700000000000005,382.28840454154556,2.3243134996125963E-5,0.22882032511172742,0.0,0.772179674888272,6.370141225388442
0.6750000000000005,384.5687180365965,2.33817780566251E-5,0.22992010105214164,0.0,0.7710798989478578,6.375365068662065
0.6800000000000005,364.8048609529805,2.3566394017562515E-5,0.21702825362318834,0.0,0.7839717463768129,6.383597651741831
0.6850000000000005,359.40467019902974,2.321754169485734E-5,0.21591339599213075,0.0,0.7850866040078689,6.37384461334041
0.6900000000000005,360.4949718732048,2.328797518300905E-5,0.2160178039095959,0.0,0.7849821960904044,6.375369706003535
0.6950000000000005,362.49365459109816,2.3417090086584974E-5,0.21658230523556032,0.0,0.7844176947644403,6.376369751867092
0.7000000000000005,363.4122438965606,2.3476430955717842E-5,0.21594908537193597,0.0,0.7850509146280633,6.377949131426171
0.7050000000000005,362.05027114508835,2.338844751597271E-5,0.21626652789214593,0.0,0.7847334721078554,6.378965876549185
0.7100000000000005,362.87374265868254,2.3441643775750876E-5,0.21668488288822624,0.0,0.7843151171117749,6.377812847184473
0.7150000000000005,362.51510091137516,2.341847551887484E-5,0.21616076667585155,0.0,0.7848392333241494,6.377369234792117
0.7200000000000005,342.93204610262256,2.3456551953419358E-5,0.20512147818274004,0.0,0.7958785218172599,6.383460414782706
0.7250000000000005,342.7365563997263,2.344318045774134E-5,0.2054090823600233,0.0,0.7955909176399779,6.384683208331398
0.7300000000000005,342.64229504879853,2.343673298133782E-5,0.20483729712014298,0.0,0.7961627028798579,6.381086801655923
0.7350000000000005,342.01233051131817,2.3393643406974154E-5,0.2051641562040033,0.0,0.7958358437959966,6.3797594060541725
0.7400000000000005,344.19672263997217,2.3543055828574038E-5,0.20544178971217628,0.0,0.7955582102878239,6.386337022412749
0.7450000000000006,342.6946393015154,2.344031332822368E-5,0.20440315190572736,0.0,0.7965968480942728,6.379501343498333
0.7500000000000006,343.5283126191975,2.3497336583153085E-5,0.20546879145337887,0.0,0.7955312085466214,6.385068080277345
0.7550000000000006,343.2603811972574,2.347901007389238E-5,0.20686332592644435,0.0,0.7941366740735558,6.391027991432885
0.7600000000000006,326.1106290434083,2.354518741693407E-5,0.1944909700946656,0.0,0.806509029905334,6.384910532427418
0.7650000000000006,326.24243998596353,2.3554704166986566E-5,0.19449804661403303,0.0,0.8065019533859672,6.386163646444287
0.7700000000000006,325.25512560588044,2.3483420068744616E-5,0.19524081320116857,0.0,0.8057591867988321,6.389366594285625
0.7750000000000006,324.852746089001,2.3454368267625897E-5,0.1943497209678784,0.0,0.8066502790321208,6.384948963723037
0.7800000000000006,326.2789032704972,2.3557336816129913E-5,0.19519130726335637,0.0,0.8058086927366443,6.388564586283642
0.7850000000000006,326.44796771734366,2.3569543269192173E-5,0.19501950498184828,0.0,0.8059804950181507,6.389532821145092
0.7900000000000006,327.2542692714779,2.362775824140074E-5,0.1958887303396858,0.0,0.8051112696603139,6.393825895327537
0.7950000000000006,326.0410088017672,2.3540160835487593E-5,0.19384012743439263,0.0,0.8071598725656061,6.383568604519101
0.8000000000000006,310.9628022770251,2.3633172973053926E-5,0.18571140376510725,0.0,0.8152885962348925,6.391407474249488
0.8050000000000006,308.9754485935198,2.34821340931075E-5,0.18482875265236767,0.0,0.8161712473476314,6.3868253477704675
0.8100000000000006,311.35096175252465,2.3662673093191933E-5,0.18562025183334097,0.0,0.8153797481666595,6.394239510699476
0.8150000000000006,309.983593740445,2.355875312427381E-5,0.18603008429662105,0.0,0.8149699157033793,6.394302707069761
0.8200000000000006,308.9975284080668,2.348381215901311E-5,0.18583388353065988,0.0,0.8151661164693395,6.392553568131407
0.8250000000000006,310.42839559945793,2.3592558065558802E-5,0.18466981891082532,0.0,0.8163301810891755,6.388725827721666
0.8300000000000006,310.85288520885103,2.3624819275872674E-5,0.1868652596142843,0.0,0.8141347403857147,6.397902017834536
0.8350000000000006,310.9059055628101,2.3628848822773593E-5,0.18608826884425886,0.0,0.8149117311557403,6.393302608235181
0.8400000000000006,296.15894888246214,2.363348412082051E-5,0.1776564699760624,0.0,0.8233435300239379,6.397206317044451
0.8450000000000006,296.28009669868834,2.3643151716555393E-5,0.1774758801456557,0.0,0.8235241198543441,6.397280798255452
0.8500000000000006,295.63738085354436,2.35918629921128E-5,0.1773419112120381,0.0,0.8236580887879625,6.395982676567269
0.8550000000000006,296.2132208655721,2.3637815025072623E-5,0.17698510375398585,0.0,0.824014896246014,6.395621812002791
0.8600000000000007,297.145817920272,2.371223627003766E-5,0.17679376819317366,0.0,0.8242062318068254,6.395100642480278
0.8650000000000007,295.5359784405679,2.3583771079557278E-5,0.17700704742141052,0.0,0.8239929525785883,6.394990037629452
0.8700000000000007,296.2114616657744,2.3637674640928775E-5,0.1780709069984147,0.0,0.8229290930015859,6.40121141589899
0.8750000000000007,296.5096165520803,2.3661467400856025E-5,0.17707390052426566,0.0,0.8239260994757337,6.395590630369237
0.8800000000000007,282.5136663722576,2.3618142508720773E-5,0.16926301961779766,0.0,0.8317369803822025,6.396392172668495
0.8850000000000007,281.50229246610303,2.3533591650166193E-5,0.16928427388535922,0.0,0.8317157261146405,6.395013277451462
0.8900000000000007,283.408679669151,2.369296562034104E-5,0.17028608811934712,0.0,0.8307139118806528,6.404008689822172
0.8950000000000007,282.28681867058646,2.3599178040861035E-5,0.17017455221322095,0.0,0.8308254477867778,6.402314911928146
0.9000000000000007,283.1517218346215,2.3671483945374315E-5,0.169957841442801,0.0,0.8310421585571998,6.402482245935932
0.9050000000000007,281.75624192740503,2.355482182513106E-5,0.16911544059889755,0.0,0.8318845594011017,6.394648203923679
0.9100000000000007,284.98563648727963,2.3824799210336553E-5,0.16934894051348243,0.0,0.8316510594865177,6.4006890021188365
0.9150000000000007,282.07938212308505,2.3581836345489872E-5,0.16946834768831662,0.0,0.8315316523116834,6.397575819481753
0.9200000000000007,270.1334575991577,2.3609664194166413E-5,0.16281807598614023,0.0,0.8381819240138596,6.402671013367038
0.9250000000000007,271.30022504109854,2.371163966859198E-5,0.1625912109176059,0.0,0.8384087890823947,6.403301381675829
0.9300000000000007,271.2693504560582,2.37089412298595E-5,0.1626641720403352,0.0,0.8383358279596644,6.403743151159165
0.9350000000000007,269.7503235719459,2.357617828018806E-5,0.16230860953144985,0.0,0.8386913904685499,6.4008363129253425
0.9400000000000007,270.99587313983204,2.3685039312421287E-5,0.1624877010227264,0.0,0.8385122989772732,6.401977146126426
0.9450000000000007,269.9261790258518,2.359154804685944E-5,0.16344421469995973,0.0,0.8375557853000405,6.406738052478552
0.9500000000000007,270.97818717701483,2.3683493559271093E-5,0.16285451293878775,0.0,0.8381454870612126,6.404826352709394
0.9550000000000007,269.6270184367427,2.356540141137129E-5,0.16247790828086636,0.0,0.8385220917191343,6.400526097784778
0.9600000000000007,260.1039380751962,2.3721479152457896E-5,0.15675914621899495,0.0,0.8442408537810073,6.409955285020253
0.9650000000000007,260.02980107836913,2.3714717858347266E-5,0.15609669495373144,0.0,0.8449033050462682,6.404954183186081
0.9700000000000008,260.6520742634462,2.3771469172826257E-5,0.15613216318940232,0.0,0.8448678368105986,6.406699570074172
0.9750000000000008,259.91526455186795,2.3704272127130368E-5,0.15575351130683965,0.0,0.8452464886931603,6.403246562450649
0.9800000000000008,259.2189673150496,2.364076981913254E-5,0.15591370378221234,0.0,0.8450862962177875,6.403650731580271
0.9850000000000008,260.4139677823603,2.3749753861751235E-5,0.1564199382078322,0.0,0.8445800617921688,6.408781452895181
0.9900000000000008,260.7704266698673,2.3782262912291923E-5,0.15591125074761533,0.0,0.8450887492523843,6.404613246708768
0.9950000000000008,260.9425369169686,2.379795936682754E-5,0.15614365343619427,0.0,0.8448563465638047,6.407176796109609
